"business"
华御航（南京）房地产开发有限公司
华新（南京）置业开发有限公司
华晨宝马汽车有限公司
华汇置业(南京)有限公司
华润万家置业（沈阳）有限公司
华润城市交通设施开发（沈阳）有限公司
华润置地(南京)有限公司
华润置地南京发展有限公司
华润置地南京开发有限公司
华润置地长春房地产开发有限公司
华润置地（沈阳）开发有限公司
华润置地（沈阳）房地产开发有限公司
华润置地（沈阳）房地产有限公司
华润置地（沈阳）有限公司
华润置地（石家庄）有限公司
华润置地（长春）有限公司
华润（沈阳）地产有限公司
华瀚投资集团长春净月房地产开发有限公司
华瀚投资集团长春置业有限责任公司
协和房地产(沈阳)有限公司
卓尔发展（沈阳）有限公司
卓达房地产集团有限公司
南京一江房地产开发有限公司
南京万东置业有限公司
南京万利来房地产开发有限公司
南京万均置业有限公司
南京万坤房地产开发有限公司
南京万宇投资置业有限公司
南京万家置业发展有限公司
南京万恒房地产开发有限责任公司
南京万晖置业有限公司
南京万智源置业有限公司
南京万汇置业有限公司
南京万江-安鸿房地产开发有限公司
南京万燕置业有限公司
南京万盛置业有限公司
南京万科置业有限公司
南京万融置业有限公司
南京万达广场投资有限公司
南京万达房地产开发有限公司
南京万达茂投资有限公司
南京万都房地产开发有限公司
南京三松置业有限公司
南京三环建设发展有限公司、江苏五友房地产开发有限公司
南京三福房地产开发有限公司
南京三金房地产开发有限公司
南京三金祥云置业有限公司
南京三鸿置业有限公司
南京三鸿置业有限公司高淳分公司
南京上上房地产开发有限公司
南京上元房地产开发公司
南京世招荃晟置业有限公司
南京世纪鸿城地产有限公司
南京世耀置业有限公司
南京世茂房地产开发有限公司
南京世茂新发展置业有限公司
南京世茂新纪元置业有限公司
南京世茂新领航置业有限公司
南京世荣置业有限公司
南京东之合房地产开发有限公司
南京东宝实业有限公司
南京东庆房地产开发有限公司
南京东方大唐置业有限公司
南京东方实华置业有限公司
南京东方房地产开发有限公司
南京东方颐年健康产业发展有限公司
南京东方鼎成置业有限公司
南京东晟实业发展有限公司
南京东泰房地产开发有限公司
南京东洲房地产开发有限公司
南京东润置业有限公司
南京东渡房地产开发有限责任公司
南京东瑞房地产开发有限公司
南京中交万正置业有限公司
南京中交商旅置业有限公司
南京中交投资发展有限公司
南京中交置业投资有限公司
南京中交置业有限公司
南京中住置业有限公司
南京中储房地产开发有限公司
南京中元实业有限公司
南京中兆置业投资有限公司
南京中兴博盈置业有限公司
南京中冶名淮房地产开发有限公司
南京中冶宁寓置业有限公司
南京中冶正兴置业有限责任公司
南京中冶正邺置业有限公司
南京中冶正锦置业有限公司
南京中冶盛和置业有限公司
南京中冶金泓置业有限公司
南京中劲房地产开发有限公司
南京中北房地产开发有限公司
南京中北盛业房地产开发有限公司
南京中北置业有限公司
南京中南世纪城房地产开发有限公司
南京中南仙邻时代商业管理有限公司
南京中南御城房地产开发有限公司
南京中南新锦城房地产开发有限公司
南京中南花城房地产开发有限公司
南京中南融创置业有限公司
南京中南锦城房地产开发有限公司
南京中合众原置业有限公司
南京中商房产开发有限公司
南京中嘉置业有限公司
南京中孚置业发展有限公司
南京中建孚康置业有限公司
南京中建孚泰置业有限公司
南京中恒置业有限公司
南京中惠建设开发有限公司
南京中晟置业有限公司
南京中杭置业有限公司
南京中核房地产开发有限公司
南京中水电星湖湾房地产有限公司
南京中浙房地产开发有限公司
南京中浦房地产开发有限公司
南京中海地产有限公司
南京中海海浦房地产有限公司
南京中澳房地产开发有限公司
南京中瑾房地产开发有限公司
南京中电熊猫置业有限公司
南京中航工业科技城发展有限公司
南京中豪房地产发展有限公司
南京中铁二局置业发展有限公司
南京中锐宏润置业有限公司
南京中闻投资发展有限公司
南京中顺房地产开发有限公司
南京中驰置业有限公司
南京中鹏建设有限公司
南京中鼎房地产开发有限公司
南京丰盛大族科技股份有限公司
南京临江御景房地产开发有限公司
南京临江老城改造建设投资有限公司
南京久和置业投资发展有限公司
南京久大置业有限公司
南京久巽置业有限公司
南京乐居房地产开发有限公司
南京九城兴房地产开发有限公司
南京九霄置业有限公司
南京乾景房地产开发有限公司
南京二十一世纪房地产开发有限公司
南京云科商业管理有限公司
南京五道口置业有限公司
南京亚弘房地产开发有限公司
南京亚细亚置业有限公司
南京交通投资置业有限公司
南京京奥港房地产开发有限责任公司
南京京瑞房地产投资有限公司
南京京盛房地产开发有限公司
南京亿鸿房地产开发有限公司
南京仁恒江岛置业有限公司
南京仁恒江洲房地产开发有限公司
南京仁恒置业有限公司
南京仁林房地产开发有限责任公司
南京仁盛房地产开发有限公司
南京今朝建设系统工程有限公司
南京仙林国际汽车城投资有限公司
南京仙林康乔房地产开发有限公司
南京仙鹤广场置业有限公司
南京仙鹿房地产开发有限公司
南京伟万房地产开发有限公司
南京佛手湖建筑艺术发展有限公司
南京佳佑城房地产开发有限公司
南京佳佳房地产开发有限公司
南京佳兆业佳御房地产开发有限公司
南京佳期房地产开发有限公司
南京佳祺建设有限公司
南京佳运城房地产开发有限公司
南京供销房地产开发有限责任公司
南京保禹置业有限公司
南京傲世房地产开发有限公司
南京元港房地产开发有限公司
南京元立房地产有限公司
南京元通置业有限公司
南京兆祥房地产开发有限公司
南京光华房地产开发公司
南京六合棠兴房地产开发公司
南京兴元房地产开发有限公司
南京兴安置业有限公司
南京兴昌置业发展有限公司
南京兴明建设有限公司
南京冠城嘉泰置业有限公司
南京冠城恒睿置业有限公司
南京冠宇建材实业发展有限公司
南京冠宇置业发展有限公司
南京冠瑞置业有限公司
南京凤凰地产有限公司
南京凤凰置业有限公司
南京凤南房地产开发有限公司
南京凤南投资实业有限公司
南京凤翔房地产开发有限公司
南京凯丰经济开发有限公司
南京凯泫置业有限公司
南京凯洲置业有限公司
南京凯润房地产开发有限公司
南京凯瑞置业有限公司
南京凯盛房地产开发有限公司
南京凯达置业有限公司
南京凯金投资置业有限公司
南京凯阳置业有限公司
南京凯隆房地产开发有限公司
南京凯雅房地产开发有限公司
南京凯鸿房地产开发有限公司
南京创源天地置业有限公司
南京创维数字乐园建设有限公司
南京利奥房地产开发有限公司
南京利源物业发展有限公司
南京利盛房地产开发有限公司
南京力标房地产开发有限公司
南京劲盛房地产开发有限公司
南京勋远置业有限公司
南京北园投资置业有限公司
南京北盛置业有限公司
南京十心房地产有限公司
南京升阳房地产开发有限公司
南京升龙元发置业有限公司
南京升龙元龙置业有限公司
南京升龙房地产开发有限公司
南京升龙锦龙置业有限公司
南京华世诺置业有限公司
南京华中房地产开发有限责任公司
南京华侨城实业发展有限公司
南京华侨城置地有限公司
南京华光房地产开发有限公司
南京华光置业发展有限公司
南京华光银河湾置业有限公司
南京华劲房地产开发有限公司
南京华地房地产开发发展有限公司高淳分公司
南京华威房地产开发有限公司
南京华实房地产开发公司
南京华崧房地产开发有限公司
南京华幜钜盛房地产开发有限公司
南京华御通途置业有限公司
南京华意房地产开发有限公司
南京华昊房地产发展有限公司
南京华欧舜都置业有限公司
南京华泰基础建设开发有限公司
南京华泽房地产开发有限公司
南京华洲置业有限公司
南京华海置业有限公司
南京华筑置业有限公司
南京华纺房地产开发有限公司
南京华舫元隆置业有限公司
南京华轩房地产开发有限公司
南京华辉房地产开发有限公司
南京华辰房地产开发有限公司
南京华通房地产开发有限公司
南京华铎房地产开发有限公司
南京华阳置业集团有限公司
南京华颐房地产开发有限公司
南京华麟置业有限公司
南京协众置业有限公司
南京协众集团房地产开发有限公司
南京卓发置业有限公司
南京卓启置业有限公司
南京卓景置业有限公司
南京卓泓晟房地产开发有限公司
南京卓立房产置业有限公司
南京卓邦置业有限公司
南京卓鸣置业有限公司
南京南北建设实业有限公司
南京南汽同泰房地产有限公司
南京南邮置业有限公司
南京南郡房地产开发有限公司
南京博大置业有限公司
南京博智房地产开发有限公司
南京博洲房地产开发有限公司
南京卧龙湖置业有限公司
南京双富置业有限公司
南京双联置业有限公司
南京古泉房地产开发有限公司
南京台尚房地产开发有限公司
南京吉庆房地产有限公司
南京吉盛房地产开发有限公司
南京同仁实业有限公司
南京同创房地产开发有限公司
南京同悦置业有限公司
南京同昇房地产开发有限公司
南京同曦房地产开发有限公司
南京名万置业有限公司
南京名仕园置业有限公司
南京名宏置业有限公司
南京名家房地产开发有限责任公司
南京名寓置业有限公司
南京名扬置业有限责任公司
南京名盛置业有限公司
南京名荣置业有限公司
南京名贯置业有限公司
南京名辰置业有限公司
南京名骏置业有限公司
南京启迪智能科技城投资建设有限公司
南京和成置业有限公司
南京和瑞房地产开发有限公司
南京商旅润粮投资有限公司
南京商物房地产开发有限公司
南京商茂房地产开发有限责任公司
南京善杰义房地产开发有限公司
南京善盛房地产开发有限公司
南京嘉业房地产开发有限公司
南京嘉佑房地产开发有限公司
南京嘉恒房地产开发有限公司
南京嘉悦房地产开发有限公司
南京嘉泰隆房地产实业有限公司
南京嘉淳置业有限公司
南京嘉盛房地产开发有限公司
南京嘉福置业有限公司
南京嘉耀房地产开发有限公司
南京嘉腾置业有限公司
南京嘉茂房地产开发有限公司
南京嘉阳房地产开发有限公司
南京四建房地产开发有限公司
南京固城湖人家房地产开发有限公司
南京国中和骏置业有限公司
南京国信地产开发有限公司
南京国展房地产开发有限责任公司
南京国港置业发展有限公司
南京国电南自科技园发展有限公司
南京国盛房地产开发有限公司
南京国禾房地产开发有限公司
南京国诚置业有限公司
南京国资投资置业有限公司
南京国资绿地金融中心有限公司
南京国际化工商贸城有限公司
南京国际小商品城有限公司
南京国鼎投资置业有限公司
南京图腾置业发展有限公司
南京圣泉静园房地产开发有限公司
南京圣泽房地产开发有限公司
南京圣祺项目投资管理有限公司
南京地灵房地产开发有限公司
南京垠瑞万嘉智慧制造产业园投资发展有限公司
南京垠领投资置业有限公司
南京城建历史文化街区开发有限责任公司
南京城开万泰房地产开发有限公司
南京城开集团尚城置业有限公司
南京复兴置业有限公司
南京复地东郡置业有限公司
南京复地明珠置业有限公司
南京复宸置业有限公司
南京大华华城置业有限公司
南京大华投资发展有限公司
南京大华滨江置业有限公司
南京大厂大鹏村镇开发中心
南京大吉房地产开发有限公司
南京大地豪丰房地产开发有限公司
南京大成企业发展有限公司
南京大村建设投资有限公司
南京大道房地产开发有限公司
南京天久置业有限公司
南京天人房地产开发有限公司
南京天创建设实业有限责任公司
南京天利置业有限公司
南京天华百润投资发展有限责任公司
南京天印置业有限公司
南京天地房地产开发有限公司
南京天宝房地产开发有限公司
南京天富房地产开发有限公司
南京天工房地产开发有限公司
南京天建置业有限公司
南京天恒置业有限公司
南京天惠房地产开发有限公司
南京天拓置业有限公司
南京天正企泰房地产开发有限公司
南京天正众泰房地产开发有限公司
南京天正宁泰房地产开发有限公司
南京天泰建设有限公司
南京天浦置业有限公司
南京天竺房地产开发有限公司
南京天羽商业管理有限公司
南京天辉房地产发展有限公司
南京天迈房地产开发有限公司
南京天邦置业有限公司
南京天韵房地产开发有限公司
南京太湖世家房地产有限公司
南京奇雅置业有限公司
南京奕淳房地产开发有限公司
南京奥体建设开发有限责任公司
南京奥信房地产开发有限公司
南京奥克斯置业有限公司
南京奥和房地产开发有限公司
南京奥建置业有限公司
南京奥盈房地产开发有限公司
南京如月房地产开发有限公司
南京威丰房地产开发有限公司
南京威新房地产开发有限公司
南京威润房地产开发有限公司
南京威磐房地产开发有限公司
南京孔雀城房地产开发有限公司
南京孚翔置业有限公司
南京学尚置业有限公司
南京学府房地产开发有限公司
南京学衡置业有限公司
南京宁佳房地产开发有限公司
南京宁华世纪置业有限公司
南京宁华物产有限公司
南京宁南房地产开发有限公司
南京宁南车业投资有限公司
南京宁欣房地产开发有限公司
南京宁浦房地产开发有限责任公司
南京宇城房地产开发公司
南京宇尚商业管理有限公司
南京宇扬置业有限公司
南京宇达置业有限公司
南京安厦危旧房改造开发有限责任公司
南京安宁利和置业投资管理有限公司
南京安居保障房建设发展有限公司
南京安居建设集团有限责任公司
南京安盈置业有限公司
南京安阳房地产开发有限公司
南京安隆房地产开发有限公司
南京宋都房地产开发有限公司
南京宏力置业有限公司
南京宏发房地产开发有限公司
南京宏图金鼎置业有限责任公司
南京宏城地产置业有限公司
南京宏普房地产开发有限公司
南京宏爵房地产开发有限公司
南京宏运房地产开发有限公司
南京宏进房地产开发有限公司
南京宏顺房地产开发有限公司
南京宝能城市发展有限公司
南京宝茂置业有限公司
南京宝驰置业有限公司
南京宝龙康浚置业发展有限公司
南京实佳基础设施建设开发有限责任公司
南京实茂置业有限公司
南京富力城房地产开发有限公司
南京富城房地产开发有限公司
南京尚宸房地产开发有限公司
南京居易置业有限公司
南京山水房产置业有限公司
南京峰拓置业有限公司
南京峰晖置业有限公司
南京峰霄置业有限公司
南京峻景房地产开发有限公司
南京嵘鼎置业发展有限公司
南京巨豪投资有限公司
南京市下关城市建设开发(集团)有限公司
南京市东方国际茶都实业有限公司
南京市东方置业房地产实业有限公司
南京市东方置地房地产实业有限公司
南京市中建盛宁地产有限公司
南京市中源房产开发有限公司
南京市住房制度改革办公室
南京市六合区程桥村镇建设开发有限公司
南京市六合区经济适用住房发展中心
南京市六合城镇建设综合开发公司
南京市北晨房地产开发有限公司
南京市启洲房地产开发有限公司
南京市和锦置业有限公司
南京市城市建设开发(集团)有限责任公司
南京市基础设施开发有限公司
南京市康德利置业有限公司
南京市建华房地产综合开发总公司
南京市建设发展总公司
南京市新月房地产开发有限责任公司
南京市栖霞区城乡建设开发有限公司
南京市棠悦房地产开发有限公司
南京市江宁区天印房地产开发有限公司
南京市江宁区广厦房地产开发有限责任公司
南京市江宁区新大地房地产开发公司
南京市江宁区淳化村镇建设综合开发有限公司
南京市江宁区禄口房地产开发公司
南京市江宁区银宝房地产有限公司
南京市浦口区保障房建设发展有限公司
南京市浦口区谒民城镇建设综合开发公司
南京市浦口区锦麟实业有限公司
南京市溧水宏泰房地产开发有限责任公司
南京市玄武区城建发展有限责任公司
南京市玄武区城镇建设综合开发有限公司
南京市盛金置业工程有限公司
南京市秦淮区商业网点房地产开发公司
南京市秦淮区房地产开发公司
南京市秦淮城镇建设综合开发有限公司
南京市雄州房地产开发公司
南京市雨花台区住房制度改革办公室
南京市雨花台区房地产综合开发有限责任公司
南京市雨花台城镇建设综合开发有限公司
南京市颐辉置业有限公司
南京市高淳区新城意象房地产开发有限公司
南京市高淳区碧桂园房地产开发有限公司
南京市龙昌房地产开发集团有限公司
南京帅奇房地产开发有限公司
南京帝业置业有限公司
南京帝豪房地产开发有限公司
南京常发投资有限公司
南京常发江北投资有限公司
南京常宁房地产建设发展有限公司
南京常锦房地产开发有限公司
南京平弘房地产开发有限公司
南京幸基房地产开发有限公司
南京广佳置业有限公司
南京广厦(集团)万杰置业有限公司
南京广厦置业(集团)有限公司
南京广德置业有限公司
南京广播电视集团房地产开发经营有限责任公司
南京康利置业有限公司
南京康厚置业有限公司
南京康宇恒置业有限公司
南京康庄房地产开发有限公司
南京康星科技产业园运营管理有限公司
南京康益房地产开发有限公司
南京建仁置业有限公司
南京建信中北房地产开发有限公司
南京建元房地产开发有限公司
南京建兴达房地产开发有限公司
南京建发华海房地产开发有限公司
南京建发集团臻城房地产开发有限公司
南京建投置业有限公司
南京建瑞房地产开发有限公司
南京建盛房地产开发有限公司
南京建维房地产开发有限公司
南京建设发展集团保障房建设有限公司
南京建设发展集团有限公司
南京建设发展集团雨花房地产开发有限公司
