["碧桂园ParkRoyal", "113.722577", "22.834046", "东莞市", [], "广东省东莞市碧桂园"]
["富盈花样年华", "113.778735", "23.038593", "东莞市", [], "广东省东莞市花样年华"]
["御城", "114.080007", "22.835172", "东莞市", "", "林村社区西荣路90号"]
["碧桂园招商大名府", "113.408889", "22.342678", "中山市", [], "广东省中山市碧桂园"]
["碧桂园智慧家", "113.722577", "22.834046", "东莞市", [], "广东省东莞市碧桂园"]
["碧桂园保利天启", "113.408889", "22.342678", "中山市", [], "广东省中山市碧桂园"]
["碧桂园松湖珑悦", "113.888958", "22.998521", "东莞市", [], "广东省东莞市松湖珑悦"]
["万科滨海大都会", "114.102799", "22.810946", "东莞市", [], "广东省东莞市大都会"]
["恒大御景半岛", "113.597938", "22.839263", "东莞市", [], "广东省东莞市恒大御景半岛"]
["富盈WO城", "113.649547", "22.962992", "东莞市", "", "南丫村（南阁中路与工业路交汇处）"]
["珠江万科城", "114.021575", "22.932199", "东莞市", [], "广东省东莞市万科城"]
["海伦堡青云台", "113.497634", "22.266326", "中山市", [], "广东省中山市海伦堡"]
["碧桂园映月台", "113.925054", "23.092687", "东莞市", [], "广东省东莞市映月台"]
["锦绣海湾城九期", "113.546283", "22.431329", "中山市", [], "广东省中山市锦绣海湾城"]
["雅居乐御龙山", "113.453679", "22.387529", "中山市", [], "广东省中山市雅居乐御龙山"]
["日华坊二期", "113.365460", "22.542955", "中山市", [], "广东省中山市日华坊"]
["陶然郡", "114.189658", "22.713406", "东莞市", [], "广东省东莞市陶然"]
["3号别墅", "113.895247", "22.928752", "东莞市", "", "松山湖高新技术产业开发区新竹路3号"]
["皇庭峰景壹号", "113.813303", "23.028479", "东莞市", "", "莞樟路皇庭峰景壹号"]
["鼎盛中环", "113.678008", "22.942255", "东莞市", [], "广东省东莞市鼎盛中环"]
["盛湖轩", "113.395552", "22.491061", "中山市", "", "东苑南路122号"]
["湖悦云境", "120.831128", "32.080714", "南通市", "", "平宁路湖悦云境"]
["越秀可逸豪苑", "113.318662", "22.578423", "中山市", [], "广东省中山市可逸豪苑"]
["富盈都市华府", "114.007812", "22.968424", "东莞市", [], "广东省东莞市都市华府"]
["金地保利领峯", "113.853124", "22.983068", "东莞市", "", "松山湖大道与蟠龙路交汇处"]
["东实旗云花园", "113.859296", "23.091639", "东莞市", "", "环湖西路28号"]
["佳兆业时代芳华", "113.748021", "22.976360", "东莞市", [], "广东省东莞市佳兆业"]
["万科城市广场", "113.765586", "23.024452", "东莞市", [], "广东省东莞市万科城市广场"]
["佳兆业帝景中央", "113.746682", "22.975928", "东莞市", [], "广东省东莞市帝景中央"]
["客天下•君临长安", "113.808233", "22.812831", "东莞市", [], "广东省东莞市君临长安"]
["卓越金茂浅水湾", "113.785326", "23.054683", "东莞市", [], "广东省东莞市浅水湾"]
["鼎峰源著", "113.743788", "22.972713", "东莞市", [], "广东省东莞市鼎峰源著"]
["中海•十里溪境", "113.714768", "23.054182", "东莞市", "", "新城东路与新城一路交叉路口西南侧(东莞市东盛自行车有限公司北侧约150米)"]
["富业豪庭", "113.359052", "22.522551", "中山市", [], "广东省中山市富业豪庭"]
["中海世纪荟", "113.394171", "22.579875", "中山市", "", "世纪东路6号"]
["紫云雅墅", "114.006120", "22.949303", "东莞市", [], "广东省东莞市雅墅"]
["长虹百荟花园", "114.065315", "22.912676", "东莞市", [], "广东省东莞市长虹百荟花园"]
["恒大珺庭", "114.002079", "22.990054", "东莞市", [], "广东省东莞市恒大珺庭"]
["万科松湖传奇", "113.915780", "22.981348", "东莞市", [], "广东省东莞市万科松湖传奇"]
["金色年华", "113.243010", "22.559570", "中山市", [], "广东省中山市金色年华"]
["金地湖山大境", "113.980979", "22.858876", "东莞市", [], "广东省东莞市金地湖山大境"]
["松湖溪岸", "114.080629", "22.891859", "东莞市", [], "广东省东莞市松湖"]
["三正瑞士半山", "113.870675", "22.996451", "东莞市", [], "广东省东莞市三正"]
["卓越蔚蓝郡", "114.047361", "22.803469", "东莞市", [], "广东省东莞市卓越蔚蓝郡"]
["万象连城", "114.079255", "22.814282", "东莞市", "", "湖景路万象连城"]
["中惠卡丽兰", "113.814345", "23.019510", "东莞市", [], "广东省东莞市中惠卡丽兰"]
["海上明悦", "113.591839", "22.87572", "东莞市", "", "明珠路海上明悦"]
["嘉盈名苑", "113.939319", "23.001767", "东莞市", [], "广东省东莞市嘉盈名苑"]
["唐商翰林府", "114.09761", "22.972199", "东莞市", "", "粤海大道与谢常路交汇处"]
["君兰天悦", "120.825721", "32.059051", "南通市", "", "永兴大道南、资生路西侧"]
["大翼御龙轩", "113.441703", "22.38074", "中山市", "", "大布村振兴路68号之二"]
["富盈御荷", "114.078828", "23.011259", "东莞市", [], "广东省东莞市富盈御荷"]
["风度盛荟", "114.000811", "22.914403", "东莞市", [], "广东省东莞市风度盛荟"]
["春晖国际城", "114.102181", "22.832665", "东莞市", [], "广东省东莞市春晖国际城"]
["钰海佳园", "113.443276", "22.330633", "中山市", "", "谷都大道868号"]
["方直彩虹公馆", "113.339335", "22.552542", "中山市", "", "广珠公路3号"]
["招商美的东樾花园", "113.77206", "23.076355", "东莞市", "", "兴龙路招商美的东樾花园"]
["佳兆业御龙山", "113.692944", "22.804442", "东莞市", [], "广东省东莞市御龙山"]
["神州水岸轩", "113.497259", "22.274933", "中山市", [], "广东省中山市水岸轩"]
["汇景世纪双子", "113.676897", "22.946375", "东莞市", [], "广东省东莞市汇景世纪双子"]
["翡翠山湖三期臻萃园", "114.146481", "22.761572", "东莞市", [], "广东省东莞市臻萃园"]
["奥园领秀", "113.232434", "22.687689", "中山市", "", "环镇北路（百汇时代广场旁）"]
["华发观山水", "113.372963", "22.354926", "中山市", [], "广东省中山市华发观山水"]
["华立普罗旺斯", "113.320050", "22.386710", "中山市", [], "广东省中山市华立普罗旺斯"]
["德商樾玺", "113.36292", "22.47995", "中山市", "", "永安二路(树木园旁)"]
["中央豪庭", "114.139511", "22.744912", "东莞市", [], "广东省东莞市中央豪庭"]
["金地•名京", "114.006122", "22.96849", "东莞市", "", "新城大道与红荔路交汇处(常平中心幼儿园旁)"]
["如愿居", "113.399467", "22.568244", "中山市", [], "广东省中山市如愿居"]
["豪逸御华庭", "113.373188", "22.502617", "中山市", [], "广东省中山市豪逸御华庭"]
["新世纪君汇半岛", "113.670447", "22.985685", "东莞市", [], "广东省东莞市新世纪君汇半岛"]
["信鸿熙岸花园", "113.591679", "23.045747", "东莞市", [], "广东省东莞市信鸿熙岸花园"]
["钰海绿洲", "113.487704", "22.246414", "中山市", [], "广东省中山市钰海绿洲"]
["海都广场", "113.181089", "22.660236", "中山市", [], "广东省中山市海都广场"]
["中荟城", "113.308956", "22.693123", "中山市", "", "月桂东路24号"]
["雅居乐珑玥", "113.398716", "22.499445", "中山市", [], "广东省中山市雅居乐"]
["金澳华庭", "113.333538", "22.392479", "中山市", [], "广东省中山市金澳华庭"]
["越秀天樾湾", "113.347705", "22.544155", "中山市", "", "西区彩青路13号"]
["菊城建华花园", "113.216818", "22.696562", "中山市", [], "广东省中山市菊城建华花园"]
["中惠松湖城三期", "113.912460", "22.978814", "东莞市", [], "广东省东莞市中惠松湖城"]
["东成花园三期", "113.969214", "23.014172", "东莞市", [], "广东省东莞市东成花园"]
["小琅环壹号", "113.422392", "22.360361", "中山市", [], "广东省中山市小琅环壹号"]
["碧桂园东江月", "113.742840", "23.035917", "东莞市", [], "广东省东莞市东江月"]
["雅居乐枫璟美地", "113.320145", "22.576421", "中山市", [], "广东省中山市枫璟美地"]
["海伦堡千江阅", "113.497634", "22.266326", "中山市", [], "广东省中山市海伦堡"]
["南洲潮汇湾", "113.256831", "22.681974", "中山市", "", "东堤路88号"]
["星城翠珑湾四期", "113.892814", "22.953314", "东莞市", [], "广东省东莞市星城翠珑湾"]
["保利远洋领秀山", "113.368303", "22.434703", "中山市", "", "龙塘工业大道南300米"]
["碧桂园城央壹品", "113.781774", "23.054089", "东莞市", [], "广东省东莞市央壹品"]
["奥园观澜誉峰", "114.046302", "22.772471", "东莞市", "", "塘厦黎塘三路1号"]
["天誉虹悦1925", "113.350991", "22.539444", "中山市", "", "翠沙路38号"]
["春风格拉斯", "113.930816", "22.999283", "东莞市", "", "鹰岭公园对面"]
["华盈四季蓝天", "113.359835", "22.567908", "中山市", [], "广东省中山市华盈四季蓝天"]
["滨湖花园", "121.377700", "31.854040", "南通市", "海门区", "江苏省南通市海门市滨湖花园"]
["海尚绿洲", "113.457733", "22.334930", "中山市", [], "广东省中山市海尚绿洲"]
["时代云来", "113.424139", "22.498336", "中山市", "", "裕溪街1号"]
["美的澜山", "113.439225", "22.327319", "中山市", "", "中山市三乡镇谷都大道888号（景怡新村正门）"]
["万科城市之光", "113.694257", "22.828173", "东莞市", [], "广东省东莞市万科城市之光"]
["御水南岸", "113.657353", "22.866309", "东莞市", "", "厚街绿洲路9号"]
["南峰华桂园", "114.160203", "22.821731", "东莞市", [], "广东省东莞市华桂园"]
["裕龙君悦", "113.486016", "22.554949", "中山市", "", "同乐东路5号"]
["碧桂园锦绣东方", "113.321016", "22.707518", "中山市", [], "广东省中山市锦绣东方"]
["帕克公馆", "108.947629", "34.296705", "西安市", "未央区", "陕西省西安市未央区帕克公馆"]
["钰海山悦城", "113.423792", "22.335692", "中山市", "", "中山市三乡镇平南村金庄路8号（三鑫双语学校东侧）"]
["时代荟", "113.860635", "23.066706", "东莞市", "", "东莞市茶山镇安泰路与茶山南路交汇处"]
["海雅缤纷城", "113.305760", "22.714780", "中山市", [], "广东省中山市海雅缤纷城"]
["银华花园", "113.328288", "22.396161", "中山市", [], "广东省中山市银华花园"]
["金映时代花园", "113.433485", "22.675531", "中山市", [], "广东省中山市金映时代花园"]
["汇景御海蓝岸", "113.623333", "22.892138", "东莞市", [], "广东省东莞市汇景御海蓝岸"]
["复华文苑", "121.145997", "31.821982", "南通市", "海门区", "江苏省南通市海门市复华文苑"]
["万科瑧山府", "113.806663", "22.824609", "东莞市", "", "莲湖路万科瑧山府"]
["新城玺樾门第", "113.687779", "22.802231", "东莞市", [], "广东省东莞市新城公寓"]
["居益凯景中央", "113.759125", "23.113500", "东莞市", [], "广东省东莞市居益凯景中央"]
["望龙轩", "114.066969", "23.029011", "东莞市", "", "桥头桥新路26号"]
["鹏瑞•天玥", "113.758386", "22.982659", "东莞市", "", "宏伟六路1号"]
["传盛东方名都", "113.427724", "22.519523", "中山市", [], "广东省中山市东方名都"]
["汇龙湾", "113.720678", "23.006692", "东莞市", [], "广东省东莞市汇龙湾"]
["万科金域缇香", "113.852598", "22.908980", "东莞市", [], "广东省东莞市万科金域缇香"]
["万达御湖公馆", "113.759325", "23.011475", "东莞市", [], "广东省东莞市万达御湖公馆"]
["冠科泊樾湾", "113.696398", "22.831678", "东莞市", [], "广东省东莞市冠科泊樾湾"]
["碧桂园信鸿嘉誉", "113.722577", "22.834046", "东莞市", [], "广东省东莞市碧桂园"]
["中洲里程花园", "113.832382", "23.107375", "东莞市", "", "明珠东路39号"]
["富逸上苑", "113.353093", "22.663353", "中山市", [], "广东省中山市富逸上苑"]
["安联尚璟", "113.744291", "23.088196", "东莞市", "", "颐龙东路安联尚璟"]
["佳兆业香山御府", "113.332906", "22.391087", "中山市", "", "芙中路与金钟路交汇处"]
["重庆中心", "106.550494", "29.553323", "重庆市", "渝中区", "重庆市渝中区重庆中心"]
["华润公元九里", "114.016209", "23.055661", "东莞市", "", "人民路华润公元九里"]
["福晟钱隆湾畔", "113.461017", "22.572221", "中山市", "", "中山火炬开发区丰盛路（中山港大桥旁）"]
["美林春天", "113.497634", "22.266326", "中山市", [], "广东省中山市海伦春天"]
["佳兆业碧海云天", "113.748021", "22.976360", "东莞市", [], "广东省东莞市佳兆业"]
["鼎峰尚境", "113.796795", "23.019810", "东莞市", [], "广东省东莞市鼎峰尚境"]
["碧桂园古梅荟", "113.722577", "22.834046", "东莞市", [], "广东省东莞市碧桂园"]
["永泰世纪时尚豪园", "114.157796", "22.736148", "东莞市", [], "广东省东莞市世纪时尚豪园"]
["首开紫郡", "121.146581", "31.811939", "南通市", "海门区", "江苏省南通市海门市首开紫郡"]
["中央盛景", "113.933544", "22.933645", "东莞市", [], "广东省东莞市中央盛景"]
["达鑫江滨新城", "113.773002", "23.074056", "东莞市", [], "广东省东莞市达鑫江滨新城"]
["阳光城•愉景湾", "113.798383", "23.10219", "东莞市", "", "黎屋爱敬路与崇焕中路交汇处"]
["丰泰橡树溪谷", "114.090710", "22.885329", "东莞市", [], "广东省东莞市丰泰橡树溪谷"]
["万科首铸翡翠东望", "113.736513", "23.023615", "东莞市", "", "南城区建设路和运河东三路交界处"]
["侨信云起", "114.043412", "22.768955", "东莞市", "", "塘厦镇大坪黎塘三路8号"]
["长安碧桂园", "113.947815", "22.957474", "东莞市", [], "广东省东莞市碧桂园"]
["海德东方骏园", "113.393357", "22.570195", "中山市", [], "广东省中山市海德东方骏园"]
["紫云壹号", "113.996099", "22.946972", "东莞市", "", "还珠沥教育路紫荆花园3号门"]
["嘉宏锦峯", "113.871219", "23.092808", "东莞市", [], "广东省东莞市嘉宏锦峰"]
["圆融玺悦", "120.829443", "32.063892", "南通市", "", "永兴大道与长泰路交叉口"]
["碧水天源", "113.917551", "22.928015", "东莞市", [], "广东省东莞市碧水天源"]
["卓越时代广场", "113.779309", "23.034110", "东莞市", [], "广东省东莞市卓越时代广场"]
["凯晟景园", "113.803066", "23.020723", "东莞市", [], "广东省东莞市凯晟景园"]
["星河传说天玺", "113.788054", "23.020594", "东莞市", [], "广东省东莞市星河传说"]
["力高澜湖峯景", "113.346831", "22.717621", "中山市", [], "广东省中山市力高澜湖峰景"]
["半岛豪庭", "114.006523", "22.965991", "东莞市", [], "广东省东莞市半岛豪庭"]
["松湖豪庭", "113.907505", "22.953158", "东莞市", [], "广东省东莞市豪庭公寓"]
["逸骏星园", "113.504137", "22.257419", "中山市", [], "广东省中山市逸骏星园"]
["富山居花园", "113.782444", "22.798885", "东莞市", "", "长安新安社区莲湖路与横增路交接处"]
["骏珑盛景", "113.365608", "22.546051", "中山市", [], "广东省中山市骏珑盛景"]
["广源纳帕溪谷", "113.850968", "23.069631", "东莞市", [], "广东省东莞市纳帕溪谷"]
["锦多宝吉祥龙", "114.076805", "22.873034", "东莞市", [], "广东省东莞市锦多宝吉祥龙"]
["奥园领尚", "113.382538", "22.565034", "中山市", "", "中山市港口镇木河迳西路奥园领尚"]
["中熙香缇公馆", "113.615426", "22.982938", "东莞市", [], "广东省东莞市中熙香缇公馆"]
["水榭兰亭", "114.161971", "22.825168", "东莞市", [], "广东省东莞市水榭兰亭"]
["华鸿榄悦轩", "113.220156", "22.679140", "中山市", [], "广东省中山市华鸿榄悦轩"]
["水木年华", "113.391678", "22.505048", "中山市", [], "广东省中山市水木年华"]
["汇豪领逸", "113.305128", "22.515076", "中山市", [], "广东省中山市汇豪领逸"]
["万科幸福城", "113.798897", "23.061020", "东莞市", [], "广东省东莞市万科幸福城"]
["金地湖岸风华", "114.055208", "22.903847", "东莞市", "", "先威大道86号"]
["佳兆业东江豪门", "114.010783", "23.079367", "东莞市", [], "广东省东莞市东江豪门"]
["江海天悦", "113.998206", "22.911319", "东莞市", "", "江海大道88号"]
["香缤1号", "113.624446", "22.913825", "东莞市", "", "港口大道香缤雍景园"]
["富逸骏园", "113.249643", "22.548655", "中山市", [], "广东省中山市富逸骏园"]
["碧桂园风华东方", "114.018940", "23.054088", "东莞市", [], "广东省东莞市风华东方"]
["富山御景", "113.245557", "22.673851", "中山市", [], "广东省中山市御景"]
["君汇尚品三期", "113.298847", "22.609368", "中山市", [], "广东省中山市君汇尚品三期"]
["龙光玖龙玺", "113.691751", "22.821783", "东莞市", "", "滨海大道与常德路交汇处"]
["鹃东沁园", "120.696136", "30.498733", "嘉兴市", "", "海宁硖尖公路西侧，嘉绍高速南侧"]
["富通旗峰公馆", "113.762899", "23.030637", "东莞市", [], "广东省东莞市富通旗峰公馆"]
["合信地王广场", "113.800541", "22.811839", "东莞市", [], "广东省东莞市地王广场"]
["华颢豪庭", "113.356306", "22.490809", "中山市", "", "城南一路华颢豪庭"]
["卓越海畔山", "113.531068", "22.421998", "中山市", "", "翠龙路1号"]
["华润润溪山", "114.142671", "22.834428", "东莞市", "", "清溪大道"]
["樟城华轩", "114.067199", "22.912046", "东莞市", "", "西城路樟城华轩"]
["中山碧桂园黄金时代", "113.408889", "22.342678", "中山市", [], "广东省中山市碧桂园"]
["星耀花园", "113.485596", "22.550449", "中山市", [], "广东省中山市星耀花园"]
["信鸿御江东岸", "113.728028", "23.026895", "东莞市", "", "东江大道信鸿御江东岸"]
["碧桂园天御湾", "113.722577", "22.834046", "东莞市", [], "广东省东莞市碧桂园"]
["马鞍山一号公馆", "113.322530", "22.527678", "中山市", [], "广东省中山市1号公馆"]
["卓为九玺", "113.988249", "22.968056", "东莞市", [], "广东省东莞市卓为九玺"]
["旭日品萃", "113.487863", "22.601572", "中山市", "", "锦标村锦丰路"]
["信鸿香溪水岸", "113.745916", "23.012937", "东莞市", "", "麻涌地税局旁"]
["广联博爵", "113.429609", "22.518977", "中山市", [], "广东省中山市广联博爵"]
["中央美地", "113.713873", "23.060662", "东莞市", [], "广东省东莞市中央美地"]
["东城碧桂园", "113.966067", "22.991364", "东莞市", [], "广东省东莞市碧桂园"]
["恒大御湖", "113.723447", "22.978705", "东莞市", [], "广东省东莞市恒大御湖"]
["源悦", "113.914026", "22.979604", "东莞市", "", "金兴路源悦"]
["罗马景苑逸景湾", "113.983917", "23.001808", "东莞市", [], "广东省东莞市罗马景苑"]
["天麟八号公馆", "113.913420", "22.955910", "东莞市", [], "广东省东莞市八号公馆"]
["碧桂园铜雀台", "113.722577", "22.834046", "东莞市", [], "广东省东莞市碧桂园"]
["利丰中央公园", "113.942958", "23.098019", "东莞市", [], "广东省东莞市利丰中央公园"]
["富元港景峰", "113.385344", "22.582503", "中山市", [], "广东省中山市富元港景峰"]
["文一居", "113.684693", "23.017265", "东莞市", "", "东莞市道滘镇广深高速出入口旁"]
["鼎峰悦境", "113.821159", "22.80169", "东莞市", "", "霄边大街98号"]
["尚都名苑", "113.511220", "22.257637", "中山市", [], "广东省中山市尚都名苑"]
["中泰峰境", "113.747414", "23.046488", "东莞市", [], "广东省东莞市中泰"]
["万润广场", "113.878991", "22.992491", "东莞市", [], "广东省东莞市万润广场"]
["宏远帝庭山", "114.085565", "22.996944", "东莞市", [], "广东省东莞市宏远帝庭山"]
["伟隆国际澜郡", "113.853697", "23.07104", "东莞市", "", "东莞市茶山镇横山村环城路（茶山商贸城旁）"]
["中惠悦湾", "113.789380", "23.116369", "东莞市", [], "广东省东莞市中惠悦湾"]
["天骄御峰", "113.768661", "23.008779", "东莞市", [], "广东省东莞市天骄御峰"]
["骏城天逸园", "113.254217", "22.535725", "中山市", [], "广东省中山市天逸园"]
["锦龙湾畔", "114.168941", "22.705156", "东莞市", [], "广东省东莞市锦龙湾畔"]
["碧桂园佳诚新仕界", "113.408889", "22.342678", "中山市", [], "广东省中山市碧桂园"]
["新世纪颐龙湾", "113.755483", "23.086730", "东莞市", [], "广东省东莞市新世纪颐龙湾"]
["新鸿基珑汇", "113.891257", "23.112766", "东莞市", [], "广东省东莞市新鸿基珑汇"]
["嘉华嘉誉湾", "113.854006", "23.066628", "东莞市", "", "盈福路3号"]
["金鹰半山花园", "113.3887", "22.522025", "中山市", "", "和文街1号"]
["松湖之光", "114.080629", "22.891859", "东莞市", [], "广东省东莞市松湖"]
["金地城南艺境", "113.666061", "22.973040", "东莞市", [], "广东省东莞市南艺境"]
["虎门滨海城", "113.681637", "22.823594", "东莞市", [], "广东省东莞市虎门"]
["钱隆悦府", "113.341381", "22.666893", "中山市", "", "东阜大道2号"]
["远洋翡丽郡一期", "113.298043", "22.709389", "中山市", [], "广东省中山市远洋翡丽郡一期"]
["君珆花园", "113.752548", "22.993129", "东莞市", [], "广东省东莞市君珆花园"]
["和昌•众筑中央园著", "114.00907", "22.91277", "东莞市", "", "东莞市黄江镇锦绣路7号"]
["雅苑新城", "113.417226", "22.338214", "中山市", [], "广东省中山市雅苑新城"]
["新世纪上河居", "113.646139", "22.951465", "东莞市", [], "广东省东莞市新世纪上河居"]
["美的公馆", "113.361879", "22.547014", "中山市", [], "广东省中山市美的公馆"]
["棕榈彩虹", "113.350205", "22.540701", "中山市", [], "广东省中山市棕榈彩虹"]
["华讯大宅", "113.872606", "23.115805", "东莞市", [], "广东省东莞市华讯大宅"]
["莲峰广场", "113.808415", "22.805880", "东莞市", [], "广东省东莞市莲峰广场"]
["众筑滨海中央", "113.675848", "22.83862", "东莞市", "", "花城路（富民布料市场18号门旁）"]
["万科第五城", "113.765988", "23.092347", "东莞市", "", "东城中路与广场北路交界东南侧"]
["华安珑廷", "113.996275", "22.909767", "东莞市", "", "东莞市黄江镇新市社区长江西路"]
["碧桂园盛世名门", "113.408889", "22.342678", "中山市", [], "广东省中山市碧桂园"]
["万濠禧园", "120.835331", "32.051019", "南通市", "", "江海大道与长青路交汇处北"]
["时代美宸", "113.34168", "22.564408", "中山市", "", "金港路"]
["金海怡景花园", "114.102347", "22.823390", "东莞市", [], "广东省东莞市金海怡景花园"]
["顺景壹号院", "113.398019", "22.523416", "中山市", "", "中山市石岐区起湾道13号"]
["誉峯名门", "113.497359", "22.256941", "中山市", [], "广东省中山市誉峰名门"]
["星汇常一居", "113.99999", "22.969229", "东莞市", "", "站北路星汇·常一居（隐贤山庄西侧约100米）"]
["万科东新翡翠松湖", "113.866455", "22.993093", "东莞市", "", "寮步镇蟠龙路（海悦花园对面）"]
["大新鸿基豪庭", "113.680639", "23.010551", "东莞市", "", "振兴路288号"]
["虎门万科云城", "113.688692", "22.834129", "东莞市", [], "广东省东莞市虎门万科云城"]
["莲花四季", "113.781409", "22.823683", "东莞市", [], "广东省东莞市四季"]
["振业松湖雅苑", "113.872570", "22.964066", "东莞市", [], "广东省东莞市振业松湖雅苑"]
["嘉源豪庭", "113.495420", "22.563854", "中山市", [], "广东省中山市嘉源豪庭"]
["尚品居", "113.708840", "22.982920", "东莞市", [], "广东省东莞市尚品居"]
["莲湖山庄", "113.828350", "22.848734", "东莞市", [], "广东省东莞市莲湖山庄"]
["御城金湾", "113.485591", "22.254717", "中山市", [], "广东省中山市御城金湾"]
["万科珠江东岸一期", "113.591905", "23.028040", "东莞市", [], "广东省东莞市万科珠江东岸"]
["天奕国际广场", "113.423738", "22.522841", "中山市", [], "广东省中山市天奕国际广场"]
